W_C,tc,bc,CO2ppm,RH,tw,bw,pSR,T_K,theta_xc
0.703539004098146,2.3058651080619,-0.571915788258629,393.112597084005,75.5012946929987,0.170500887237928,0.660253436489455,0.0681648636943002,283.078489056107,1.10586297788585
0.648984387973661,1.7248344752169,-0.55144760458745,395.380128701815,75.7539947964958,0.13711690521475,0.663640881592009,0.154966648737932,283.397697008412,1.05615460129194
0.566829665378421,1.01251309803001,-0.534811193666979,393.786737609854,75.8634175687615,0.175854784698034,0.677528408453782,0.158862734882681,283.579913305657,1.33763676438113
0.578862174021305,1.43706634827712,-0.544869242269695,393.044965480194,70.7977484081165,0.142625821694571,0.622150584354279,0.0829302772542299,283.048468889663,1.21135185495299
0.675555182995995,1.9146627771748,-0.548376845694833,391.974783515395,78.611900958205,0.141028939222405,0.537437944233218,0.0819491582510315,283.576285602734,1.20092505004242
0.595734848666237,1.00364393274304,-0.543529009058534,395.114489969142,76.936884814897,0.174715513423117,0.806275801398048,0.164180422877594,283.67691293653,1.10190986552956
0.635497319836858,1.91502106369464,-0.562173659565707,393.942841978656,74.5673164746488,0.119622861422083,0.780617477928373,0.0927774284875588,282.651131825592,1.02923519529232
0.676800010454026,1.54587260271802,-0.538062293863192,393.35007834729,79.5149716801509,0.140823368252284,0.554359106376398,0.0761775268133853,283.520204941231,1.28553308744833
0.674637572105855,2.07330323527345,-0.566514210708876,395.239106537616,74.5967241403952,0.152847540861703,0.65337016460006,0.0996010338639399,282.794426114824,1.23947581521871
0.62306756998241,2.93132022744473,-0.580961679246587,395.435679182544,75.2618301958304,0.160816248810714,0.791388132794807,0.107266046521606,283.396126401806,1.20871251691376
0.586783759525789,1.65712255467239,-0.590134583438502,391.839565762572,73.1101025514377,0.171192521669709,0.728602006475952,0.155204487337175,283.363636927434,1.0346844236596
