W_C,tc,bc,CO2ppm,RH,tw,bw,pSR,T,theta_xc,A,n
0.529716500914558,1.94546979356347,-0.570178594067237,391.561557902038,71.7157798666689,0.169921355427965,0.46625809757563,0.135438820001195,282.829475688461,0.754622830262369,0.201047106856477,0.0861459971734857
0.548898640901565,1.93234913582286,-0.570532519618651,391.746579682786,71.6349444750126,0.172445192098809,0.44680090139567,0.12976609083029,282.829077385928,0.735502989737152,0.220296015864198,0.0915513300279849
0.557540661996236,1.87695784388306,-0.573106154752514,391.758487162371,72.1265855466884,0.170710099581658,0.469645560340711,0.124994088951604,282.801176019287,0.712574693031885,0.219640077622934,0.0820846791805756
0.547203544373265,1.65384831525475,-0.569119991923462,392.483215932085,72.4557771303787,0.174653433427371,0.474072130545084,0.117718957019403,282.759640300113,0.70574821012575,0.215763970479019,0.0792905584392136
0.534221951728463,1.65423645338611,-0.570632536820606,392.56601083025,72.8038890823601,0.170282692907633,0.487417159762922,0.123653218952666,282.722278051484,0.675747385414627,0.202359765743489,0.0761648629765664
0.533286987722093,1.61877695231284,-0.569810005739347,392.027390424371,72.7841183836483,0.171247354588459,0.503148290081632,0.127532488478661,282.657281828771,0.632293166423752,0.200449089639012,0.0730068848020531
0.541766913549168,1.59029951010514,-0.567473424569612,391.732102671671,73.0394270820757,0.168528540497757,0.540184790231523,0.139860893119224,282.681425993015,0.703197685152678,0.201477647646865,0.0660311563671252
0.527971853335121,1.6352841325261,-0.567818320305537,391.499348591711,72.7913711224488,0.166846975575174,0.556687506172714,0.129573109321983,282.663070533569,0.739311721167369,0.186653732815067,0.0591551366240771
0.52779002326101,1.64233463098033,-0.568691436292632,390.936126147214,73.1640347780272,0.165240408572778,0.541217285134519,0.129529035835189,282.646802753297,0.743668226477926,0.186685633668772,0.0624307796858804
0.53431894604411,1.59186424086883,-0.56794916040541,390.699654286396,72.9715629375,0.168293986299305,0.519394001832523,0.14841763423286,282.673560710214,0.717225537173843,0.201120115923796,0.0735646573980636
0.546735315974606,1.53820829657225,-0.570958712022744,390.371912651434,73.0682679555923,0.16568666570624,0.525051948523512,0.129169941856957,282.655560976037,0.71920090830436,0.207246424942691,0.0664307277779631
0.546894032526399,1.62112418015802,-0.567318062207177,389.971533211836,73.1459162425578,0.165222189969057,0.503792028051933,0.127822340340299,282.738053897671,0.776177822814107,0.207016700024273,0.0716068707152333
0.543008176442922,1.61594443618233,-0.571289349303596,389.594445126373,73.1022074957002,0.165203493226759,0.532842253404793,0.135204851202275,282.737055172856,0.702260608813459,0.201266869305056,0.0659558880312202
0.537891032373352,1.52062124954244,-0.571885125818101,390.260979513817,73.2755800367201,0.164240459338972,0.528697626604915,0.126709420340126,282.772471630708,0.7043262157197,0.199662146710249,0.0645436347886874
0.561101267322355,1.57359508784008,-0.574171726346323,389.907736563298,73.4909394924316,0.164101593530823,0.531990618885962,0.122383629233041,282.714452258358,0.762599868790448,0.211782285856528,0.0625309094011777
0.5672524937628,1.50379060475241,-0.578886876748929,389.52978288401,73.7485609055413,0.160265724056473,0.53516169919783,0.136009799615136,282.788393033642,0.680190868895786,0.219847208816101,0.0645284349249199
0.567483086299992,1.43297776388274,-0.580237597722167,389.180014260011,74.1844032766336,0.158691958720838,0.571812528686018,0.132847610687779,282.771871699183,0.645053479103156,0.213923207433344,0.0550249911994686
