Racc_inv,kt,eps_t,tc,bc,CO2ppm,RH,tw,bw,pSR,theta_xc,A,n
1.80804806907168e-10,1.21804395679687,7.97316856291492e-12,1.02330113276678,-0.541103223109272,391.633442036098,71.0864783581055,0.122629248544217,0.240480580424396,0.0997759277711147,0.810242981803772,3.79455273008621,0.173412226323949
1.53901433163803e-10,1.27598967701636,7.88443336448087e-12,1.02032106488864,-0.538946924087698,391.295340357241,70.6966735448011,0.121435493929117,0.251558399405325,0.10418524972043,0.83364204751777,3.61079608467664,0.16655219824425
1.44109793193438e-10,1.25584918299438,7.93563799720123e-12,1.01637025639534,-0.537866486302274,390.913365032583,70.3920082098306,0.125553026209163,0.230915067828632,0.0973504524451673,0.899734596633152,3.49072120788779,0.18082880710459
1.45620701354335e-10,1.19580694121174,7.76709796557945e-12,1.01680435023607,-0.538906269197376,390.289484524721,70.7905860365788,0.129958773213978,0.22628431599095,0.0975769337118791,0.90359078042262,3.40001061885006,0.186098651540239
1.41172484498713e-10,1.15620908689096,7.71649942415218e-12,1.01427669189978,-0.541647129220754,390.256891182243,70.7280873323589,0.129281358535585,0.234994948359272,0.0994294210981742,0.926837242736697,3.3107453807465,0.179724175104796
1.57871888628267e-10,1.17578033661649,7.8323952861156e-12,1.02049696452987,-0.541654863160887,390.030390137198,70.6996770374104,0.128036213223043,0.261055759016152,0.0936179998360718,0.854150942204901,3.5170981191011,0.157543878464815
1.51367126187402e-10,1.17230774625849,7.73762418517487e-12,1.02106726553699,-0.539915656297392,389.588810748122,70.8804714965657,0.128332324895636,0.267392341518994,0.107466164608291,0.899695265865785,3.42106662198581,0.159043300946198
1.57530066372953e-10,1.16704709261985,7.69098165085965e-12,1.02182385597867,-0.545605018140387,389.537534800748,71.2287390351773,0.128042273773102,0.301835950992231,0.100355946460599,0.907008601413927,3.47377262724563,0.134328132694355
1.49598604955291e-10,1.16032302694391,8.07670572247785e-12,1.0206631543812,-0.548383899749854,389.845920055971,70.6766286040357,0.125091913558206,0.306593132108395,0.0901671207165691,0.853074707205084,3.43087311674349,0.126418794155549
1.39809961857522e-10,1.16589606446544,7.82097824298079e-12,1.01258218832749,-0.550065206176165,389.693941219025,70.1352625844748,0.125388435655679,0.29775899007638,0.0855317308580512,0.875897010734967,3.37275908213484,0.129568477358056
1.40921332785754e-10,1.13146262827809,7.46889704552453e-12,1.01402225442325,-0.548447277133805,390.044369098453,70.1930937188388,0.123890556142525,0.338059168532591,0.0789247473457698,0.874344486934893,3.32542528257273,0.104605872115111
1.44341244656975e-10,1.13328448257048,7.43219069896598e-12,1.01697443791815,-0.548693085497991,390.382241206988,70.4706856325138,0.125789226383655,0.297590759061273,0.0822360535379817,0.892840177172556,3.34833606788296,0.128281718329684
1.32509301594699e-10,1.1977938508558,7.53615900042232e-12,1.01370277448445,-0.550966319057524,390.691085293334,70.2274820801151,0.128181769283111,0.306820261352045,0.078086177523717,0.877162187957848,3.32786855892811,0.121745338158897
1.32273627338374e-10,1.26804882682214,7.61302359244701e-12,1.01456888666081,-0.553095597810496,390.515998612759,70.2889282399714,0.129720356178527,0.304828620931517,0.081347447111828,0.929187177820591,3.41920813237596,0.124862244922428
1.44910782296515e-10,1.22808836915899,7.68043696443131e-12,1.01325998424921,-0.554464871473302,390.417563935624,70.1048927719911,0.129878380908035,0.334325625868357,0.083387906862412,0.970855011424464,3.53556838270456,0.110128512117746
1.42919806526269e-10,1.25845929687236,7.77655744403192e-12,1.01623921583882,-0.556942936279001,390.727856473747,70.0710387198324,0.12981745175879,0.274374879782442,0.0840532689071987,0.978874874960197,3.56369712712704,0.144749034185319
1.42721929120993e-10,1.28113008586165,7.74429518401268e-12,1.01439647824955,-0.559489635030371,390.782050068792,70.3535648701893,0.130125454905544,0.275544256144584,0.0802298939306036,1.01504261335561,3.5839652358159,0.142243932535841
1.41623641999989e-10,1.29492221316597,7.68076712178084e-12,1.01522991236976,-0.559893764946299,390.444655087636,70.7229645999607,0.133836764888555,0.29427338269791,0.08143979912873,1.03889438011363,3.56276789866677,0.132261252542826
1.39911007215057e-10,1.32743005326617,7.65913774307544e-12,1.01399834806311,-0.561877013010069,390.785203825274,70.8126212704217,0.13157016349991,0.308572570316537,0.0853077620175429,1.04172598719929,3.58775331382811,0.125111874913027
1.46010560681952e-10,1.3141838131578,7.69801752091504e-12,1.01278330206446,-0.556685583736982,391.029465949909,71.4302334453368,0.131989580867983,0.347690741392276,0.0762078962490627,0.964431806937293,3.58538431910112,0.101034925331952
1.38221844353665e-10,1.36293801512649,7.79891522191374e-12,1.01622414074111,-0.559752872477028,390.410095625032,71.312655452089,0.127147147315413,0.320134034583911,0.0827007218894442,0.989231441592883,3.56743864069263,0.116328453378316
1.31329510580604e-10,1.32201601356842,7.87382464238617e-12,1.01755466683466,-0.558573506650413,389.929530769033,71.6251401001776,0.127749052962301,0.309012929826095,0.0776796238811535,0.964965728251359,3.4026068406388,0.120202507052086
1.41117827716922e-10,1.26391033894436,7.86988439188958e-12,1.01539418488556,-0.554263100011152,390.204031970036,70.9365871853617,0.123127976760765,0.286125538765618,0.0805612842483752,0.951605660492104,3.48275948633255,0.133571148048928
1.41414953516683e-10,1.31159872071354,7.8251605489579e-12,1.01411521776445,-0.556437077189656,390.240669213961,70.8198555448545,0.122510391644237,0.239822310637252,0.0806311263730337,0.911696681856884,3.5651496771537,0.165214623996118
1.42316968684274e-10,1.32654013584754,7.91936826619098e-12,1.01697030594376,-0.557031360461152,389.989374879243,70.7288897189209,0.123660860779678,0.262871505285688,0.0880505330127187,0.988358522105967,3.60073083271026,0.152385569693303
1.50268971070329e-10,1.37804163994545,8.02692136442301e-12,1.0193879797012,-0.557775940627463,389.977791910508,70.4021549219334,0.124425648436766,0.266099497969428,0.0795426438752365,1.03258828854541,3.78866682348168,0.146411841939977
